거래일자,거래시간,지역,  태양광 발전량(MWh)  ,  풍력 발전량(MWh)  
2023-04-12,16,광주시,37.355802,0
2023-04-12,17,광주시,25.951303,0
2023-04-12,18,광주시,14.082313,0
2023-04-12,19,광주시,5.061595,0
2023-04-12,20,광주시,2.85706,0
2023-04-12,21,광주시,2.15908,0
2023-04-12,22,광주시,1.23094,0
2023-04-12,23,광주시,0.53592,0
2023-04-12,24,광주시,0.17316,0
2023-04-12,01,대구시,0,0
2023-04-12,02,대구시,0,0
2023-04-12,03,대구시,0,0
2023-04-12,04,대구시,0,0
2023-04-12,05,대구시,0,0
2023-04-12,06,대구시,0,0
2023-04-12,07,대구시,1.294029,0
2023-04-12,08,대구시,8.806203,0
2023-04-12,09,대구시,20.422156,0
2023-04-12,10,대구시,31.366412,0
2023-04-12,11,대구시,35.651179,0
2023-04-12,12,대구시,39.717406,0
2023-04-12,13,대구시,41.629706,0
2023-04-12,14,대구시,42.331972,0
2023-04-12,15,대구시,39.601612,0
2023-04-12,16,대구시,32.230897,0
2023-04-12,17,대구시,22.130132,0
2023-04-12,18,대구시,10.713809,0
2023-04-12,19,대구시,2.708912,0
2023-04-12,20,대구시,3.46404,0
2023-04-12,21,대구시,3.335632,0
2023-04-12,22,대구시,2.652484,0
2023-04-12,23,대구시,0.883992,0
2023-04-12,24,대구시,0.036384,0
2023-04-12,01,세종시,0,0
2023-04-12,02,세종시,0,0
2023-04-12,03,세종시,0,0
2023-04-12,04,세종시,0,0
2023-04-12,05,세종시,0,0
2023-04-12,06,세종시,0,0
2023-04-12,07,세종시,0.651086,0
2023-04-12,08,세종시,4.183101,0
2023-04-12,09,세종시,9.744668,0
2023-04-12,10,세종시,15.542937,0
2023-04-12,11,세종시,17.953993,0
2023-04-12,12,세종시,20.384941,0
2023-04-12,13,세종시,22.147892,0
2023-04-12,14,세종시,22.3739,0
2023-04-12,15,세종시,20.549174,0
2023-04-12,16,세종시,17.328172,0
2023-04-12,17,세종시,11.92114,0
2023-04-12,18,세종시,7.251668,0
2023-04-12,19,세종시,2.773212,0
2023-04-12,20,세종시,1.633819,0
2023-04-12,21,세종시,1.138826,0
2023-04-12,22,세종시,0.729305,0
2023-04-12,23,세종시,0.426784,0
2023-04-12,24,세종시,0,0
2023-04-12,01,울산시,0,0
2023-04-12,02,울산시,0,0
2023-04-12,03,울산시,0,0
2023-04-12,04,울산시,0,0
2023-04-12,05,울산시,0,0
2023-04-12,06,울산시,0.000124,0
2023-04-12,07,울산시,1.00393,0
2023-04-12,08,울산시,6.526785,0
2023-04-12,09,울산시,14.604343,0
2023-04-12,10,울산시,21.391899,0
2023-04-12,11,울산시,25.761606,0
2023-04-12,12,울산시,28.129744,0
2023-04-12,13,울산시,28.788213,0
2023-04-12,14,울산시,27.587029,0
2023-04-12,15,울산시,24.931742,0
2023-04-12,16,울산시,20.118016,0
2023-04-12,17,울산시,12.746888,0
2023-04-12,18,울산시,5.771598,0
2023-04-12,19,울산시,1.093813,0
2023-04-12,20,울산시,0.415631,0
2023-04-12,21,울산시,0.41568,0
2023-04-12,22,울산시,0.352,0
2023-04-12,23,울산시,0.18192,0
2023-04-12,24,울산시,0.00324,0
2023-04-12,01,부산시,0,0
2023-04-12,02,부산시,0,0
2023-04-12,03,부산시,0,0
2023-04-12,04,부산시,0,0
2023-04-12,05,부산시,0,0
2023-04-12,06,부산시,0.000257,0
2023-04-12,07,부산시,3.24629,0
2023-04-12,08,부산시,21.369578,0
2023-04-12,09,부산시,45.171581,0
2023-04-12,10,부산시,65.289289,0
2023-04-12,11,부산시,76.236363,0
2023-04-12,12,부산시,82.930378,0
2023-04-12,13,부산시,84.02281,0
2023-04-12,14,부산시,81.287454,0
2023-04-12,15,부산시,72.664698,0
2023-04-12,16,부산시,58.322463,0
2023-04-12,17,부산시,38.502251,0
2023-04-12,18,부산시,18.114174,0
2023-04-12,19,부산시,4.57912,0
2023-04-12,20,부산시,3.045903,0
2023-04-12,21,부산시,2.93608,0
2023-04-12,22,부산시,2.204852,0
2023-04-12,23,부산시,0.29912,0
2023-04-12,24,부산시,0.03256,0
2023-04-13,01,경기도,1.708439,0.042486
2023-04-13,02,경기도,0.42044,0.076331
2023-04-13,03,경기도,0,0.153281
2023-04-13,04,경기도,0,0.054
2023-04-13,05,경기도,0,0.04338
2023-04-13,06,경기도,0.000188,0.076337
2023-04-13,07,경기도,7.710505,0.160326
2023-04-13,08,경기도,38.183072,0.166562
2023-04-13,09,경기도,90.457151,0.01062
2023-04-13,10,경기도,135.291982,0.058743
2023-04-13,11,경기도,140.618251,0.097359
2023-04-13,12,경기도,147.587761,0.015186
2023-04-13,13,경기도,147.400829,0
2023-04-13,14,경기도,130.351535,0
2023-04-13,15,경기도,102.933814,0.00126
2023-04-13,16,경기도,107.193539,0.02106
2023-04-13,17,경기도,86.833411,0.0045
2023-04-13,18,경기도,44.424006,0.00036
2023-04-13,19,경기도,20.32072,0.02592
2023-04-13,20,경기도,16.494337,0.00054
2023-04-13,21,경기도,18.353664,0
2023-04-13,22,경기도,14.7435,0
2023-04-13,23,경기도,7.009565,0.00342
2023-04-13,24,경기도,1.988858,0.00648
2023-04-13,01,강원도,1.712071,303.385393
2023-04-13,02,강원도,0.648514,295.760796
2023-04-13,03,강원도,0.303508,281.477784
2023-04-13,04,강원도,0.007572,289.805715
2023-04-13,05,강원도,0,290.937584
2023-04-13,06,강원도,0.005774,287.320281
2023-04-13,07,강원도,18.581704,274.551582
2023-04-13,08,강원도,95.882193,221.497069
2023-04-13,09,강원도,206.567234,165.486358
2023-04-13,10,강원도,308.456305,189.746417
2023-04-13,11,강원도,285.961878,232.821821
2023-04-13,12,강원도,295.534141,237.967475
2023-04-13,13,강원도,311.864627,232.915413
2023-04-13,14,강원도,284.51299,236.252394
2023-04-13,15,강원도,256.491319,253.613391
2023-04-13,16,강원도,205.142254,238.869368
2023-04-13,17,강원도,160.800605,231.22082
2023-04-13,18,강원도,94.53338,230.669371
2023-04-13,19,강원도,68.424763,243.506776
2023-04-13,20,강원도,76.115449,257.863864
2023-04-13,21,강원도,78.852281,272.290223
2023-04-13,22,강원도,67.701845,235.575497
2023-04-13,23,강원도,32.791462,210.338104
2023-04-13,24,강원도,8.222472,208.250309
2023-04-13,01,경상남도,1.558112,16.926998
2023-04-13,02,경상남도,0.669096,26.077067
2023-04-13,03,경상남도,0.61344,24.058649
2023-04-13,04,경상남도,0.59328,20.959269
2023-04-13,05,경상남도,0.59232,25.152764
2023-04-13,06,경상남도,0.593829,17.989048
2023-04-13,07,경상남도,11.749441,14.463107
2023-04-13,08,경상남도,67.411413,13.651169
2023-04-13,09,경상남도,149.635695,17.024709
2023-04-13,10,경상남도,233.752886,10.340974
2023-04-13,11,경상남도,267.597146,5.475353
2023-04-13,12,경상남도,300.559729,4.367552
2023-04-13,13,경상남도,313.818988,6.088339
2023-04-13,14,경상남도,314.453867,5.663381
2023-04-13,15,경상남도,299.99228,5.22456
2023-04-13,16,경상남도,247.615462,2.652316
2023-04-13,17,경상남도,164.496324,2.297438
2023-04-13,18,경상남도,77.639909,3.083975
2023-04-13,19,경상남도,33.11076,6.494615
2023-04-13,20,경상남도,31.717779,15.280011
2023-04-13,21,경상남도,33.129499,14.971042
2023-04-13,22,경상남도,23.708777,11.600463
2023-04-13,23,경상남도,13.824114,14.096527
2023-04-13,24,경상남도,5.888202,10.964078
2023-04-13,01,경상북도,5.353012,304.580581
2023-04-13,02,경상북도,2.332715,305.561295
2023-04-13,03,경상북도,0.151123,303.216075
2023-04-13,04,경상북도,0,282.80517
2023-04-13,05,경상북도,0,266.040621
2023-04-13,06,경상북도,0.044071,261.484031
2023-04-13,07,경상북도,20.154813,260.695405
2023-04-13,08,경상북도,99.342862,253.174404
2023-04-13,09,경상북도,221.477592,197.891626
2023-04-13,10,경상북도,345.332754,148.884674
2023-04-13,11,경상북도,355.85538,140.529099
2023-04-13,12,경상북도,369.287373,146.967769
2023-04-13,13,경상북도,391.459454,85.439262
2023-04-13,14,경상북도,428.992747,87.100835
2023-04-13,15,경상북도,424.600756,121.491484
2023-04-13,16,경상북도,354.79124,114.685119
2023-04-13,17,경상북도,239.959107,119.243038
2023-04-13,18,경상북도,115.095704,68.245616
2023-04-13,19,경상북도,49.398455,55.094008
2023-04-13,20,경상북도,61.544355,67.290788
2023-04-13,21,경상북도,68.587093,90.642562
2023-04-13,22,경상북도,60.968632,65.508158
2023-04-13,23,경상북도,39.071204,45.640005
2023-04-13,24,경상북도,15.673367,44.741056
2023-04-13,01,전라남도,2.792393,59.723057
2023-04-13,02,전라남도,0.191208,44.348458
2023-04-13,03,전라남도,0.430044,23.55975
2023-04-13,04,전라남도,0.455496,28.291068
2023-04-13,05,전라남도,0.314352,27.35787
2023-04-13,06,전라남도,0.158882,27.070718
2023-04-13,07,전라남도,47.206285,33.938363
2023-04-13,08,전라남도,361.902795,26.304015
2023-04-13,09,전라남도,815.613245,14.603557
2023-04-13,10,전라남도,1307.484115,19.195363
2023-04-13,11,전라남도,1157.87668,13.733088
2023-04-13,12,전라남도,1283.493745,10.919563
2023-04-13,13,전라남도,1363.20001,6.23662
2023-04-13,14,전라남도,1455.690961,16.681819
2023-04-13,15,전라남도,1605.944703,11.930126
2023-04-13,16,전라남도,1408.685809,9.772572
2023-04-13,17,전라남도,951.116373,3.906836
2023-04-13,18,전라남도,713.267131,3.009329
2023-04-13,19,전라남도,540.739895,3.256394
2023-04-13,20,전라남도,490.194765,7.341822
2023-04-13,21,전라남도,473.534929,7.407744
2023-04-13,22,전라남도,334.787252,9.673915
2023-04-13,23,전라남도,81.08701,27.66673
2023-04-13,24,전라남도,27.823184,55.317215
2023-04-13,01,전라북도,1.408807,0
2023-04-13,02,전라북도,0.35644,0.169942
2023-04-13,03,전라북도,0.479152,0.627339
2023-04-13,04,전라북도,0.431668,0.336269
2023-04-13,05,전라북도,0.43156,0.141016
2023-04-13,06,전라북도,0.420116,2.78801
2023-04-13,07,전라북도,15.878793,1.076291
2023-04-13,08,전라북도,109.943024,0.769563
2023-04-13,09,전라북도,242.886402,0.005424
2023-04-13,10,전라북도,392.01438,0.690616
2023-04-13,11,전라북도,445.269473,0.705079
2023-04-13,12,전라북도,500.957779,0
2023-04-13,13,전라북도,525.983381,1.716639
2023-04-13,14,전라북도,524.976814,1.380639
2023-04-13,15,전라북도,507.899003,2.353808
2023-04-13,16,전라북도,421.761341,2.371887
2023-04-13,17,전라북도,290.020361,9.095503
2023-04-13,18,전라북도,150.928729,2.359232
2023-04-13,19,전라북도,65.519376,4.032
2023-04-13,20,전라북도,58.224678,0.672
2023-04-13,21,전라북도,56.990446,2.688
2023-04-13,22,전라북도,44.397101,2.688
2023-04-13,23,전라북도,26.0276,2.05056
2023-04-13,24,전라북도,6.649754,12.437424
2023-04-13,01,충청남도,3.985605,0
2023-04-13,02,충청남도,2.566788,0
2023-04-13,03,충청남도,0.415144,0
2023-04-13,04,충청남도,0.19944,0
2023-04-13,05,충청남도,0.1944,0
2023-04-13,06,충청남도,0.1948,0
2023-04-13,07,충청남도,12.025449,0
2023-04-13,08,충청남도,91.0265,0
2023-04-13,09,충청남도,199.540388,0
2023-04-13,10,충청남도,334.671465,0
2023-04-13,11,충청남도,307.58357,0
2023-04-13,12,충청남도,386.12655,0
2023-04-13,13,충청남도,438.236398,0
2023-04-13,14,충청남도,449.090925,0
2023-04-13,15,충청남도,454.200517,0
2023-04-13,16,충청남도,400.518245,0
2023-04-13,17,충청남도,300.748246,0
2023-04-13,18,충청남도,195.688616,0
2023-04-13,19,충청남도,132.717632,0
2023-04-13,20,충청남도,122.24258,0
2023-04-13,21,충청남도,86.80993,0
2023-04-13,22,충청남도,66.825948,0
2023-04-13,23,충청남도,41.521498,0
2023-04-13,24,충청남도,13.228764,0
2023-04-13,01,충청북도,1.080506,0
2023-04-13,02,충청북도,0.04988,0
2023-04-13,03,충청북도,0.049,0
2023-04-13,04,충청북도,0.29064,0
2023-04-13,05,충청북도,0.2684,0
2023-04-13,06,충청북도,0.26623,0
2023-04-13,07,충청북도,8.617765,0
2023-04-13,08,충청북도,35.598761,0
2023-04-13,09,충청북도,88.508639,0
2023-04-13,10,충청북도,150.907512,0
2023-04-13,11,충청북도,135.170702,0
2023-04-13,12,충청북도,133.730081,0
2023-04-13,13,충청북도,160.459298,0
2023-04-13,14,충청북도,159.360233,0
2023-04-13,15,충청북도,149.002313,0
2023-04-13,16,충청북도,132.649733,0
2023-04-13,17,충청북도,106.320632,0
2023-04-13,18,충청북도,58.506271,0
2023-04-13,19,충청북도,33.038297,0
2023-04-13,20,충청북도,36.233614,0
2023-04-13,21,충청북도,49.477046,0
2023-04-13,22,충청북도,40.273797,0
2023-04-13,23,충청북도,23.425667,0
2023-04-13,24,충청북도,8.076631,0
2023-04-13,01,제주도,0.15288,36.46484
2023-04-13,02,제주도,0.191376,49.915855
2023-04-13,03,제주도,0.198132,52.152597
2023-04-13,04,제주도,0.197856,35.505738
2023-04-13,05,제주도,0.09684,16.429358
2023-04-13,06,제주도,0.103399,22.204478
2023-04-13,07,제주도,9.487821,11.4409
2023-04-13,08,제주도,63.104322,9.747356
2023-04-13,09,제주도,136.998023,5.584244
2023-04-13,10,제주도,222.977453,5.717089
2023-04-13,11,제주도,281.025937,5.139293
2023-04-13,12,제주도,291.140464,1.912011
2023-04-13,13,제주도,277.191761,1.184377
2023-04-13,14,제주도,274.227402,0.921583
2023-04-13,15,제주도,277.077216,2.941109
2023-04-13,16,제주도,238.622872,11.458442
2023-04-13,17,제주도,164.536014,22.150739
2023-04-13,18,제주도,73.570362,28.168027
2023-04-13,19,제주도,17.494196,32.006105
2023-04-13,20,제주도,8.124194,49.491256
2023-04-13,21,제주도,8.335109,37.078786
2023-04-13,22,제주도,5.703952,25.633194
2023-04-13,23,제주도,2.117614,29.604249
2023-04-13,24,제주도,0.686924,58.151242
2023-04-13,01,서울시,0,0
2023-04-13,02,서울시,0,0
2023-04-13,03,서울시,0,0
2023-04-13,04,서울시,0,0
2023-04-13,05,서울시,0,0
2023-04-13,06,서울시,0,0
2023-04-13,07,서울시,0.359372,0
2023-04-13,08,서울시,2.091184,0
2023-04-13,09,서울시,4.78359,0
2023-04-13,10,서울시,7.681991,0
2023-04-13,11,서울시,8.32127,0
2023-04-13,12,서울시,7.490872,0
2023-04-13,13,서울시,8.322266,0
2023-04-13,14,서울시,6.784503,0
2023-04-13,15,서울시,5.201503,0
2023-04-13,16,서울시,5.563537,0
2023-04-13,17,서울시,4.121622,0
2023-04-13,18,서울시,2.245377,0
2023-04-13,19,서울시,0.420882,0
2023-04-13,20,서울시,0.053011,0
2023-04-13,21,서울시,0.05296,0
2023-04-13,22,서울시,0.05296,0
2023-04-13,23,서울시,0.0076,0
2023-04-13,24,서울시,0,0
2023-04-13,01,인천시,3.94368,0.291814
2023-04-13,02,인천시,0.19104,0.382997
2023-04-13,03,인천시,0,0.525067
2023-04-13,04,인천시,0,0.436658
2023-04-13,05,인천시,0,0.4071
2023-04-13,06,인천시,0,0.635257
2023-04-13,07,인천시,0.845566,1.090248
2023-04-13,08,인천시,5.143827,0.574618
2023-04-13,09,인천시,12.15348,2.404083
2023-04-13,10,인천시,13.656506,4.10598
2023-04-13,11,인천시,11.343754,1.700619
2023-04-13,12,인천시,11.58532,0.352876
2023-04-13,13,인천시,13.771949,0.00192
2023-04-13,14,인천시,11.443097,0
2023-04-13,15,인천시,14.541214,0
2023-04-13,16,인천시,16.049214,0
2023-04-13,17,인천시,11.203536,0
2023-04-13,18,인천시,7.506141,0
2023-04-13,19,인천시,2.641795,0
2023-04-13,20,인천시,1.304551,0
2023-04-13,21,인천시,0.1272,0
2023-04-13,22,인천시,0,0.337218
2023-04-13,23,인천시,4.03824,0.314323
2023-04-13,24,인천시,4.38992,0.385921
2023-04-13,01,대전시,0,0
2023-04-13,02,대전시,0,0
2023-04-13,03,대전시,0,0
2023-04-13,04,대전시,0,0
2023-04-13,05,대전시,0,0
2023-04-13,06,대전시,0.018748,0
2023-04-13,07,대전시,0.326354,0
2023-04-13,08,대전시,1.785933,0
2023-04-13,09,대전시,3.988922,0
2023-04-13,10,대전시,5.586214,0
2023-04-13,11,대전시,6.752127,0
2023-04-13,12,대전시,7.750589,0
2023-04-13,13,대전시,8.943703,0
2023-04-13,14,대전시,8.626113,0
2023-04-13,15,대전시,7.621787,0
2023-04-13,16,대전시,6.200997,0
2023-04-13,17,대전시,4.113378,0
2023-04-13,18,대전시,1.910861,0
2023-04-13,19,대전시,0.464177,0
2023-04-13,20,대전시,0.000145,0
2023-04-13,21,대전시,0,0
2023-04-13,22,대전시,0,0
2023-04-13,23,대전시,0,0
2023-04-13,24,대전시,0,0
2023-04-13,01,광주시,0,0
2023-04-13,02,광주시,0,0
2023-04-13,03,광주시,0,0
2023-04-13,04,광주시,0,0
2023-04-13,05,광주시,0,0
2023-04-13,06,광주시,0.000016,0
2023-04-13,07,광주시,1.022756,0
2023-04-13,08,광주시,8.010564,0
2023-04-13,09,광주시,18.972774,0
2023-04-13,10,광주시,30.86875,0
2023-04-13,11,광주시,37.529342,0
2023-04-13,12,광주시,41.780782,0
2023-04-13,13,광주시,43.813372,0
2023-04-13,14,광주시,43.16863,0
2023-04-13,15,광주시,39.980638,0
2023-04-13,16,광주시,33.083752,0
2023-04-13,17,광주시,22.384556,0
2023-04-13,18,광주시,11.497866,0
2023-04-13,19,광주시,4.629405,0
2023-04-13,20,광주시,2.808356,0
2023-04-13,21,광주시,2.07876,0
2023-04-13,22,광주시,1.21512,0
2023-04-13,23,광주시,0.53626,0
2023-04-13,24,광주시,0.17864,0
2023-04-13,01,대구시,0,0
2023-04-13,02,대구시,0,0
2023-04-13,03,대구시,0,0
2023-04-13,04,대구시,0,0
2023-04-13,05,대구시,0,0
2023-04-13,06,대구시,0.00006,0
2023-04-13,07,대구시,1.353312,0
2023-04-13,08,대구시,8.015158,0
2023-04-13,09,대구시,17.223589,0
2023-04-13,10,대구시,27.797532,0
2023-04-13,11,대구시,32.132061,0
2023-04-13,12,대구시,36.236263,0
2023-04-13,13,대구시,37.327408,0
2023-04-13,14,대구시,37.866085,0
2023-04-13,15,대구시,35.498211,0
2023-04-13,16,대구시,29.249635,0
2023-04-13,17,대구시,19.90225,0
2023-04-13,18,대구시,9.599821,0
2023-04-13,19,대구시,2.410601,0
2023-04-13,20,대구시,3.456008,0
2023-04-13,21,대구시,3.1282,0
2023-04-13,22,대구시,2.64094,0
2023-04-13,23,대구시,0.89808,0
2023-04-13,24,대구시,0.043872,0
2023-04-13,01,세종시,0,0
2023-04-13,02,세종시,0,0
2023-04-13,03,세종시,0,0
2023-04-13,04,세종시,0,0
2023-04-13,05,세종시,0,0
2023-04-13,06,세종시,0,0
2023-04-13,07,세종시,0.510427,0
2023-04-13,08,세종시,3.845106,0
2023-04-13,09,세종시,9.039907,0
2023-04-13,10,세종시,12.749478,0
2023-04-13,11,세종시,11.608557,0
2023-04-13,12,세종시,14.224896,0
2023-04-13,13,세종시,18.481801,0
2023-04-13,14,세종시,19.695422,0
2023-04-13,15,세종시,17.348181,0
2023-04-13,16,세종시,14.211187,0
2023-04-13,17,세종시,10.138549,0
2023-04-13,18,세종시,6.00002,0
2023-04-13,19,세종시,2.883481,0
2023-04-13,20,세종시,1.638207,0
2023-04-13,21,세종시,1.121592,0
2023-04-13,22,세종시,0.72822,0
2023-04-13,23,세종시,0.162349,0
2023-04-13,24,세종시,0,0
2023-04-13,01,울산시,0,0
2023-04-13,02,울산시,0,0
2023-04-13,03,울산시,0,0
2023-04-13,04,울산시,0,0
2023-04-13,05,울산시,0,0
2023-04-13,06,울산시,0.000378,0
2023-04-13,07,울산시,1.171883,0
2023-04-13,08,울산시,6.304173,0
2023-04-13,09,울산시,11.074997,0
2023-04-13,10,울산시,16.730715,0
2023-04-13,11,울산시,22.566643,0
2023-04-13,12,울산시,26.015086,0
2023-04-13,13,울산시,27.094939,0
2023-04-13,14,울산시,26.11023,0
2023-04-13,15,울산시,23.292116,0
2023-04-13,16,울산시,18.596564,0
2023-04-13,17,울산시,12.294124,0
2023-04-13,18,울산시,5.395136,0
2023-04-13,19,울산시,1.138737,0
2023-04-13,20,울산시,0.415229,0
2023-04-13,21,울산시,0.41436,0
2023-04-13,22,울산시,0.35036,0
2023-04-13,23,울산시,0.13588,0
2023-04-13,24,울산시,0.00288,0
2023-04-13,01,부산시,0.00016,0
2023-04-13,02,부산시,0,0
2023-04-13,03,부산시,0,0
2023-04-13,04,부산시,0,0
2023-04-13,05,부산시,0,0
2023-04-13,06,부산시,0.000821,0
2023-04-13,07,부산시,4.034986,0
2023-04-13,08,부산시,20.436652,0
2023-04-13,09,부산시,39.287442,0
2023-04-13,10,부산시,55.502827,0
2023-04-13,11,부산시,68.885681,0
2023-04-13,12,부산시,77.016446,0
2023-04-13,13,부산시,79.932682,0
2023-04-13,14,부산시,77.771778,0
2023-04-13,15,부산시,69.340385,0
2023-04-13,16,부산시,54.577203,0
2023-04-13,17,부산시,35.275709,0
2023-04-13,18,부산시,16.375321,0
2023-04-13,19,부산시,4.139066,0
2023-04-13,20,부산시,3.044023,0
2023-04-13,21,부산시,2.913352,0
2023-04-13,22,부산시,2.187244,0
2023-04-13,23,부산시,0.26932,0
2023-04-13,24,부산시,0.01924,0
2023-04-14,01,경기도,1.12332,0.091811
2023-04-14,02,경기도,0.35136,0.0549
2023-04-14,03,경기도,0,0.0252
2023-04-14,04,경기도,0,0
2023-04-14,05,경기도,0,0.005042
2023-04-14,06,경기도,0.000304,0.071645
2023-04-14,07,경기도,2.767155,0.18702
2023-04-14,08,경기도,22.084191,0.00072
2023-04-14,09,경기도,39.346704,0.00918
2023-04-14,10,경기도,64.677262,0.016994
2023-04-14,11,경기도,114.503751,0.06534
2023-04-14,12,경기도,158.678359,0.009025
2023-04-14,13,경기도,158.341944,0.105579
2023-04-14,14,경기도,154.895421,0.1368
2023-04-14,15,경기도,160.721596,0.027223
2023-04-14,16,경기도,128.922452,0.482121
2023-04-14,17,경기도,96.110425,1.606467
2023-04-14,18,경기도,50.426591,1.599513
2023-04-14,19,경기도,22.296625,0.694702
2023-04-14,20,경기도,16.497798,0.335378
2023-04-14,21,경기도,17.857675,0.110784
2023-04-14,22,경기도,14.026916,0.002893
2023-04-14,23,경기도,9.3731,0.07593
2023-04-14,24,경기도,4.205199,0.01374
2023-04-14,01,강원도,1.770555,192.309728
2023-04-14,02,강원도,0.157914,183.008273
2023-04-14,03,강원도,0.000872,187.295131
2023-04-14,04,강원도,0.000416,231.899836
2023-04-14,05,강원도,0.000272,240.048343
2023-04-14,06,강원도,0,219.126791
2023-04-14,07,강원도,8.368142,196.619291
2023-04-14,08,강원도,45.248298,160.80063
2023-04-14,09,강원도,84.484589,170.357527
2023-04-14,10,강원도,136.203484,196.75328
2023-04-14,11,강원도,157.368934,130.26877
2023-04-14,12,강원도,213.696416,85.462716
2023-04-14,13,강원도,284.552954,38.961379
2023-04-14,14,강원도,281.762718,18.160965
2023-04-14,15,강원도,279.486375,8.27454
2023-04-14,16,강원도,239.583559,27.405672
2023-04-14,17,강원도,190.039281,33.00828
2023-04-14,18,강원도,95.873017,32.052938
2023-04-14,19,강원도,65.77226,18.086718
2023-04-14,20,강원도,72.804394,16.6678
2023-04-14,21,강원도,64.891594,21.719363
2023-04-14,22,강원도,44.287554,12.580739
2023-04-14,23,강원도,19.721722,8.007768
2023-04-14,24,강원도,6.753433,4.635816
2023-04-14,01,경상남도,2.04136,13.460621
2023-04-14,02,경상남도,0.845,21.002703
2023-04-14,03,경상남도,1.33344,27.467893
2023-04-14,04,경상남도,1.32192,28.349495
2023-04-14,05,경상남도,0.88608,30.946213
2023-04-14,06,경상남도,0.592356,30.077185
2023-04-14,07,경상남도,12.459859,31.834535
2023-04-14,08,경상남도,59.381011,33.759247
2023-04-14,09,경상남도,54.807314,19.641101
2023-04-14,10,경상남도,70.230551,23.245144
2023-04-14,11,경상남도,50.029862,20.65368
2023-04-14,12,경상남도,63.020013,10.83924
2023-04-14,13,경상남도,88.975977,1.940659
2023-04-14,14,경상남도,82.688899,1.357206
2023-04-14,15,경상남도,79.529307,0.691017
2023-04-14,16,경상남도,62.684945,0.64589
2023-04-14,17,경상남도,28.762977,0.21192
2023-04-14,18,경상남도,20.981666,0.66475
2023-04-14,19,경상남도,13.034678,1.758991
2023-04-14,20,경상남도,10.547159,5.273167
2023-04-14,21,경상남도,5.015256,13.336446
2023-04-14,22,경상남도,0.732496,16.935114
2023-04-14,23,경상남도,0.54304,22.410454
2023-04-14,24,경상남도,0.37728,23.554042
2023-04-14,01,경상북도,5.274297,44.74461
2023-04-14,02,경상북도,2.320484,63.263871
2023-04-14,03,경상북도,0.151847,77.478452
2023-04-14,04,경상북도,0,97.065746
2023-04-14,05,경상북도,0,133.212276
2023-04-14,06,경상북도,0.031829,181.805189
2023-04-14,07,경상북도,15.246543,195.209625
2023-04-14,08,경상북도,103.414028,166.673718
2023-04-14,09,경상북도,214.870679,158.05065
2023-04-14,10,경상북도,179.047922,137.548509
2023-04-14,11,경상북도,160.271531,119.59269
2023-04-14,12,경상북도,174.250155,44.860767
2023-04-14,13,경상북도,188.530302,5.90472
2023-04-14,14,경상북도,199.618326,18.075951
2023-04-14,15,경상북도,201.889896,14.63937
2023-04-14,16,경상북도,190.264083,1.922041
2023-04-14,17,경상북도,160.102197,1.2738
2023-04-14,18,경상북도,62.711413,12.491307
2023-04-14,19,경상북도,37.521138,18.654413
2023-04-14,20,경상북도,54.20475,9.606358
2023-04-14,21,경상북도,45.127935,11.223701
2023-04-14,22,경상북도,24.040839,20.637542
2023-04-14,23,경상북도,11.175099,27.964387
2023-04-14,24,경상북도,4.262309,30.876777
2023-04-14,01,전라남도,2.506651,75.316051
2023-04-14,02,전라남도,0.18284,104.273502
2023-04-14,03,전라남도,0.429332,114.66287
2023-04-14,04,전라남도,0.454768,145.250978
2023-04-14,05,전라남도,0.315448,140.103357
2023-04-14,06,전라남도,0.100108,101.987368
2023-04-14,07,전라남도,19.42073,67.878522
2023-04-14,08,전라남도,44.456181,68.199457
2023-04-14,09,전라남도,79.511801,47.513242
2023-04-14,10,전라남도,206.323913,55.62853
2023-04-14,11,전라남도,285.949766,42.495044
2023-04-14,12,전라남도,344.404692,40.566838
2023-04-14,13,전라남도,331.236095,34.32661
2023-04-14,14,전라남도,313.688625,31.526649
2023-04-14,15,전라남도,223.761723,47.74446
2023-04-14,16,전라남도,168.195267,71.695638
2023-04-14,17,전라남도,159.477729,84.335571
2023-04-14,18,전라남도,437.740116,87.428128
2023-04-14,19,전라남도,207.836326,97.825319
2023-04-14,20,전라남도,30.250642,107.058955
2023-04-14,21,전라남도,22.065687,106.941865
2023-04-14,22,전라남도,4.363036,100.197154
2023-04-14,23,전라남도,1.109497,81.870282
2023-04-14,24,전라남도,0.877897,69.180491
2023-04-14,01,전라북도,1.827204,27.888
2023-04-14,02,전라북도,0.547453,23.52
2023-04-14,03,전라북도,0.52284,42.336
2023-04-14,04,전라북도,0.430408,36.633039
2023-04-14,05,전라북도,0.429316,7.056
2023-04-14,06,전라북도,0.421176,0.025311
2023-04-14,07,전라북도,18.61553,3.896788
2023-04-14,08,전라북도,85.932441,5.528059
2023-04-14,09,전라북도,90.158943,2.496936
2023-04-14,10,전라북도,104.285895,0.191081
2023-04-14,11,전라북도,121.555644,0.691887
2023-04-14,12,전라북도,162.659224,5.771661
2023-04-14,13,전라북도,191.012472,4.130589
2023-04-14,14,전라북도,198.686683,10.654595
2023-04-14,15,전라북도,167.25993,5.608247
2023-04-14,16,전라북도,214.892795,10.829648
2023-04-14,17,전라북도,84.676335,5.120223
2023-04-14,18,전라북도,64.975209,5.81865
